"id","deviceid","timestamp","incidentid","type","location","status","description"
"82e8fe86-3478-41bd-9439-99df9afc1ce7",Vehicle-Charmi-123,2024-10-29 16:41:01.067,"89fca5cb-70be-48b2-b9c1-2ac122a282e1",Police,"[51.78924432223091,-0.6410877811568436]",Resolved,Description of the incident
f20aa374-12db-4d7d-9966-83f82d5f5876,Vehicle-Charmi-123,2024-10-29 16:41:50.067,def93b92-40af-42ed-97c4-1fcba853676f,None,"[51.79926086729156,-0.6589001038426486]",Active,Description of the incident
fad1bb2c-79fa-40f5-a858-80dcf12419a6,Vehicle-Charmi-123,2024-10-29 16:42:41.067,"8f77f925-64ea-47df-a8ad-36b9a05dfdf1",Police,"[51.80891308876334,-0.6769561300315223]",Resolved,Description of the incident
e09b946c-0d87-481a-a9dc-84f20ac430a9,Vehicle-Charmi-123,2024-10-29 16:43:32.067,"988478be-a3ee-4d1f-aa26-7d6a5afdf09e",None,"[51.81875550124101,-0.6948902899385322]",Resolved,Description of the incident
"03ad9bd6-f9aa-476a-9cb9-5cb6c50f0a7c",Vehicle-Charmi-123,2024-10-29 16:44:08.067,f52bc414-45b1-4c05-b30f-a877512d0d87,Accident,"[51.82850848943126,-0.7125741301392274]",Active,Description of the incident
"9d4724f7-9d32-42d6-b62e-36c8adc1eea4",Vehicle-Charmi-123,2024-10-29 16:44:44.067,"3b8b3f78-8dcc-4213-a2dc-39d3278311e6",Police,"[51.838469285101816,-0.7304754894732302]",Resolved,Description of the incident
"73b01516-5cde-4e79-844f-b83588e64b0a",Vehicle-Charmi-123,2024-10-29 16:45:36.067,"5ff5bf72-ce0f-4bc0-a041-47d40d64a587",Police,"[51.848156937964696,-0.7484539181281389]",Active,Description of the incident
a8fdcf96-b102-433e-b077-285aee2a3c73,Vehicle-Charmi-123,2024-10-29 16:46:09.067,"8d65ca70-9e89-4540-8452-ca8d96dcecb3",None,"[51.85800234375873,-0.7656624481136834]",Resolved,Description of the incident
"8a9332db-d5e7-4385-af2b-b0023b092b02",Vehicle-Charmi-123,2024-10-29 16:47:07.067,"01a32c24-fcb4-4db8-9674-8a5e91b13319",Fire,"[51.86812091292845,-0.7832405761630726]",Resolved,Description of the incident
"20d6ec52-442c-4bfd-b5d6-3bde94debaa9",Vehicle-Charmi-123,2024-10-29 16:47:44.067,"808f3efa-fb57-4b68-8d34-3e47815035b3",Police,"[51.877848785521714,-0.8006530313004616]",Resolved,Description of the incident
"85737560-33c2-4272-81ea-75d38de463d3",Vehicle-Charmi-123,2024-10-29 16:48:15.067,bb0b2b7c-6fa2-4a0f-ada6-f5ad8c42db0e,Medical,"[51.887467666912755,-0.8183131069971105]",Resolved,Description of the incident
"01894913-2227-48fd-b862-279847c74f00",Vehicle-Charmi-123,2024-10-29 16:49:15.067,fa73ab54-5c3e-4404-b16f-b01a88670d7b,Police,"[51.89750914203781,-0.8355856590465414]",Active,Description of the incident
"12c75dd0-312c-4809-8e59-d57e0b2c5f21",Vehicle-Charmi-123,2024-10-29 16:50:04.067,"5e5b67aa-649e-4589-a8c5-1d39de354e6a",Medical,"[51.907637647700874,-0.8527921174258725]",Resolved,Description of the incident
"60b0709e-ab2c-49a4-9df8-70f206c298b5",Vehicle-Charmi-123,2024-10-29 16:50:44.067,"5bc0e279-3042-4e82-8f25-4d46970d668e",Medical,"[51.917253000367815,-0.870463418100856]",Active,Description of the incident
"0140b337-085c-4e16-9d37-73982839c188",Vehicle-Charmi-123,2024-10-29 16:51:34.067,"22a71424-48c6-4f78-8700-16c835a0ec41",Fire,"[51.92719114446106,-0.8878081850512451]",Resolved,Description of the incident
fc1cc04e-6060-44b8-857f-b1dd565574a5,Vehicle-Charmi-123,2024-10-29 16:52:09.067,a216d08f-d9a2-4ff3-b011-6eda99c5aa2e,Police,"[51.93717860943231,-0.905167286952889]",Resolved,Description of the incident
d1663df0-4bed-4a27-87ff-27c39bb4c615,Vehicle-Charmi-123,2024-10-29 16:52:57.067,"86e8685a-5e75-44e9-95ca-18a0bd56ada3",Accident,"[51.94740808003085,-0.9230949571757973]",Resolved,Description of the incident
b8976fab-2e9a-4790-acd9-26c61ec231c9,Vehicle-Charmi-123,2024-10-29 16:53:29.067,"5d49d777-b513-4828-b13e-6d6ef3ba66a0",Fire,"[51.95722882527616,-0.9405594358351099]",Resolved,Description of the incident
"2a2e746f-ccd7-4c0a-b9fe-1f38e307cfb9",Vehicle-Charmi-123,2024-10-29 16:54:19.067,bb7ca585-a554-4ae1-9298-bec5bf7d4476,Fire,"[51.966692962237246,-0.9581636890881715]",Active,Description of the incident
"0e8bceb4-099d-44ff-9220-8ef0b0353120",Vehicle-Charmi-123,2024-10-29 16:55:13.067,"167fa3c5-7081-4302-bc37-99d35bb66baa",Medical,"[51.97625989048644,-0.9758388870879777]",Resolved,Description of the incident
c2d1e5b9-74c1-4313-9593-e3d5e61151b2,Vehicle-Charmi-123,2024-10-29 16:56:11.067,"17d61903-b748-4962-b1ed-f4f7746fbc1f",Police,"[51.98582754897448,-0.9933687320800403]",Resolved,Description of the incident
e320d5dc-68ea-4677-a7e7-36833914cde8,Vehicle-Charmi-123,2024-10-29 16:56:50.067,"5e412732-07ee-4f05-a60e-0ecb5301347a",Medical,"[51.995563723524064,-1.0114774888206919]",Resolved,Description of the incident
ea168e44-df97-4447-ae4d-d894a770f0f6,Vehicle-Charmi-123,2024-10-29 16:57:28.067,"7a0f952f-26f8-4d45-88fe-36f7116282e3",None,"[52.00555457846625,-1.0293325723937157]",Resolved,Description of the incident
"9e338221-99ed-4b56-be6a-3f3ce4dfe6b5",Vehicle-Charmi-123,2024-10-29 16:58:07.067,"3d9448e9-86ea-454a-a57a-0f9fc4be6aef",Fire,"[52.01582308909671,-1.0466259440303884]",Resolved,Description of the incident
d00d38eb-6ffb-473d-b85d-97c250389757,Vehicle-Charmi-123,2024-10-29 16:58:46.067,"86548275-82e2-4237-8313-563f774f5344",Police,"[52.025213676743505,-1.064739678627013]",Active,Description of the incident
"7b940e48-7e04-4447-a5bf-37ecb0e2bef9",Vehicle-Charmi-123,2024-10-29 16:59:20.067,"0329c411-1e15-48c2-9aa2-ea7fe2559470",Fire,"[52.035078697899976,-1.0821792276087567]",Resolved,Description of the incident
"5d549239-5033-4a92-aa4d-534ffd347dfa",Vehicle-Charmi-123,2024-10-29 17:00:17.067,f811fb75-0dbd-4b0b-8e21-34feb6ed4b99,Fire,"[52.04481721236487,-1.0998625066047374]",Resolved,Description of the incident
a27a043a-11f3-4339-9707-a27357653a78,Vehicle-Charmi-123,2024-10-29 17:00:52.067,"572aada5-ec6a-4f30-a6e2-6a82ca81c81a",Police,"[52.05476564050206,-1.1178314495113564]",Active,Description of the incident
fab168de-c920-40c5-bdfc-2edb13d91998,Vehicle-Charmi-123,2024-10-29 17:01:47.067,"171c3934-36da-4234-9008-e53c9d366476",Fire,"[52.06474102542213,-1.1350335384668737]",Active,Description of the incident
"00e97e4f-c61a-4990-b091-34841ee57665",Vehicle-Charmi-123,2024-10-29 17:02:36.067,"16865bf8-fb3f-4279-a056-335c96008ef7",None,"[52.074088663461644,-1.1523669099006413]",Resolved,Description of the incident
d99ac386-29b4-4183-9cd4-6ca8042d984b,Vehicle-Charmi-123,2024-10-29 17:03:34.067,e760fa02-09b0-4c50-8ecf-3a0683982973,Accident,"[52.08381442232522,-1.1698948732386]",Resolved,Description of the incident
df0e2cf2-f102-490b-897f-8bb126f400cc,Vehicle-Charmi-123,2024-10-29 17:04:09.067,"14662dda-48eb-43d9-b2cc-da814054543e",Police,"[52.093678669309824,-1.1872577642344282]",Resolved,Description of the incident
b984e2b6-9fb5-413c-a0c4-6cc1eb89786c,Vehicle-Charmi-123,2024-10-29 17:04:42.067,"88044657-4724-43f2-8ac1-7baefac3c1d4",Accident,"[52.10337501740325,-1.2050627059784715]",Resolved,Description of the incident
b5403826-daef-44ac-99dd-3b4ac2fdf245,Vehicle-Charmi-123,2024-10-29 17:05:36.067,"45881682-e8cb-4e1a-aa24-6a0600510b8f",Police,"[52.1129154162542,-1.2230727843770406]",Active,Description of the incident
"9e067381-3ae2-4f3a-8b9e-2653b2381c8f",Vehicle-Charmi-123,2024-10-29 17:06:35.067,bc6700e8-3a61-426d-aafc-60f876c221cf,None,"[52.12240697449255,-1.2406495647379552]",Active,Description of the incident
"0f2b7bf7-2a48-44e2-a2a4-491c7c05f999",Vehicle-Charmi-123,2024-10-29 17:07:31.067,ba8d2a6f-0d71-496f-9948-a8bc6d19e22a,Police,"[52.1322472259016,-1.2586823555366735]",Resolved,Description of the incident
"5377513f-6b77-44c3-9ad6-85dbac9e740f",Vehicle-Charmi-123,2024-10-29 17:08:13.067,"590df992-e1f8-4e3a-b93c-7d8d158cbc68",None,"[52.14177895680768,-1.276257090459793]",Resolved,Description of the incident
"6295bea0-3168-4936-abde-282dcff1fd8e",Vehicle-Charmi-123,2024-10-29 17:08:52.067,"9f2fe48b-8577-4ede-a3fa-24d3d734c1f0",Police,"[52.151887506280865,-1.29410025147651]",Resolved,Description of the incident
"1787238a-c649-446a-bbb0-6c0c09e66f3d",Vehicle-Charmi-123,2024-10-29 17:09:44.067,"98da472a-7823-470f-a0a7-cb15d395d44d",Police,"[52.16210835853658,-1.311356649793276]",Active,Description of the incident
"01b0a6ad-44de-4f41-94f8-fefeb2714c2a",Vehicle-Charmi-123,2024-10-29 17:10:30.067,db342a7d-9619-4f3b-846a-40c0bf02b234,Fire,"[52.171891687186196,-1.3294456301819304]",Active,Description of the incident
"261e20df-e4a7-4d0a-a4d7-ab7dbff9fbe7",Vehicle-Charmi-123,2024-10-29 17:11:10.067,a12343c1-ee08-4059-a91f-8176ea2d792a,Police,"[52.18164917778718,-1.346602426551356]",Active,Description of the incident
c9d1e9f2-9844-4e6e-9f7b-07a515bcfe89,Vehicle-Charmi-123,2024-10-29 17:12:01.067,f0b12130-331f-4cca-a2c4-49adbe4322a0,Fire,"[52.191554637248785,-1.364493656308254]",Resolved,Description of the incident
"398839dc-3ba0-4b5a-b863-747b6482e15a",Vehicle-Charmi-123,2024-10-29 17:12:56.067,c0189334-2b5e-45fb-af35-6287010ae782,Accident,"[52.201746061310836,-1.3825736653395766]",Resolved,Description of the incident
d1879c5c-8edf-4fbd-90f1-3b7a2e614fa7,Vehicle-Charmi-123,2024-10-29 17:13:55.067,"0b513073-b24e-4349-8f88-0e9374847aad",None,"[52.21165377167937,-1.40045883554772]",Active,Description of the incident
fb5b629d-5142-4e7d-9c02-e0f17c963550,Vehicle-Charmi-123,2024-10-29 17:14:43.067,"9702f884-1165-44fc-b323-6da0b1927096",Fire,"[52.221015633579654,-1.4176395999127853]",Resolved,Description of the incident
ab04e2c7-0cc8-4c78-b68f-55fa81b10d51,Vehicle-Charmi-123,2024-10-29 17:15:35.067,"18e80238-8dab-451e-bda1-213fec6d15fd",None,"[52.230875556272004,-1.4351907879826067]",Resolved,Description of the incident
"3d485458-dba2-4158-8ccc-9bc8f14f5c3e",Vehicle-Charmi-123,2024-10-29 17:16:29.067,"97dc01a5-9812-4c03-85bd-3bacd96feb53",Fire,"[52.24099639517168,-1.4524138530641568]",Active,Description of the incident
"33a6f157-95bf-479e-8240-afb52c36e6eb",Vehicle-Charmi-123,2024-10-29 17:17:08.067,"7b423c96-b3dd-4a4f-ae78-efeb086224ec",Fire,"[52.25118779887575,-1.4698935124552661]",Resolved,Description of the incident
"76ae0756-34be-4e25-9663-6967b65a311e",Vehicle-Charmi-123,2024-10-29 17:18:04.067,"6165b555-36da-41a4-a526-6532f7e33aaa",Fire,"[52.26100665124945,-1.4871060254807844]",Active,Description of the incident
"3e8ce6d9-6f14-48ef-8104-902eae6e9d86",Vehicle-Charmi-123,2024-10-29 17:18:46.067,"1439e3fe-6373-4965-ad84-f8ebbce07994",Medical,"[52.27115479184635,-1.5045078087687087]",Resolved,Description of the incident
d83d1b4c-a255-4996-8356-fecc8d9dc574,Vehicle-Charmi-123,2024-10-29 17:19:19.067,"9066273c-77d8-46b4-abdf-584c13107228",Medical,"[52.28126520914758,-1.521693516876929]",Resolved,Description of the incident
ce48d968-66f6-440c-a1f6-0f051faa3696,Vehicle-Charmi-123,2024-10-29 22:44:26.067,"28f6b994-22fa-4db7-ab31-ef0dcc4225bc",Accident,"[56.57103072824718,-9.24582289702691]",Resolved,Description of the incident
"94d999e7-cf21-4635-a541-ab1d1201bdbb",Vehicle-Charmi-123,2024-10-29 22:45:24.067,"4a55ca14-ad16-4a1b-8e93-89ddd2344ff5",Fire,"[56.58110096199219,-9.263893569754051]",Active,Description of the incident
"461e669b-525e-4308-86fa-a8a3f1d7559a",Vehicle-Charmi-123,2024-10-29 22:46:23.067,ea8fa89a-0de5-4407-a7d2-d0eba823a4c0,Medical,"[56.59050089435608,-9.28128508934696]",Resolved,Description of the incident
"40ed11d3-b96d-45b1-b615-39dd777342f9",Vehicle-Charmi-123,2024-10-29 22:47:18.067,"7fc5702c-b108-496c-b09f-e1028af0cc36",None,"[56.60062122852124,-9.29867385299328]",Active,Description of the incident
f9757122-0c18-492c-aec5-86977d1e9044,Vehicle-Charmi-123,2024-10-29 22:48:18.067,"703518f0-76fb-49c9-8edb-380f137ad8e3",Medical,"[56.6103995871014,-9.316425148008708]",Resolved,Description of the incident
"43367f2d-8a0c-4d4c-bc29-45536d92e05c",Vehicle-Charmi-123,2024-10-29 22:49:07.067,"3d7d3768-029a-4422-8f94-1ad8246ddcae",Medical,"[56.61970866131185,-9.333584342849369]",Resolved,Description of the incident
a9fb9fa0-2a86-49e7-8a29-7275e591470f,Vehicle-Charmi-123,2024-10-29 22:49:54.067,e8f91e77-1b0f-48fe-a78f-67b635546346,Fire,"[56.62989981841053,-9.351025094510772]",Resolved,Description of the incident
ca8dab50-3d79-477b-9655-efe8a17aecd9,Vehicle-Charmi-123,2024-10-29 22:50:53.067,e5a832b4-78dc-4f8c-b6ad-e624d7e0e48e,Police,"[56.639398204901795,-9.368260847783006]",Resolved,Description of the incident
e76e15c2-93dc-4e0e-9854-6d098714394c,Vehicle-Charmi-123,2024-10-29 22:51:33.067,e1f5db30-2db6-4ba4-a828-3ed13c43f5ec,None,"[56.64942314686831,-9.385460350563196]",Resolved,Description of the incident
"9bf46cde-afd2-4427-8874-6a73bc0fe100",Vehicle-Charmi-123,2024-10-29 22:52:04.067,"2842ae54-68ef-49b1-903f-efd7ef443838",Accident,"[56.65916440862144,-9.403558999669864]",Active,Description of the incident
"6846cfd5-0dab-4d52-b7ca-e0b718b6aea8",Vehicle-Charmi-123,2024-10-29 22:52:58.067,"99054716-7e29-41be-ad8e-7e3cba30c498",Medical,"[56.668702012187346,-9.42097143572867]",Active,Description of the incident
"31cf2721-ed1a-4c93-94b3-b091a02dfc4b",Vehicle-Charmi-123,2024-10-29 22:53:53.067,"378faad6-0a08-496e-9d26-01f8bb2ad15c",Accident,"[56.67867747905903,-9.438270667119328]",Active,Description of the incident
bc325735-b3cd-4c21-93dc-ce4f75e29d5e,Vehicle-Charmi-123,2024-10-29 22:54:29.067,"952e762d-d3e7-4ae2-9d8d-2ccbc7d8859c",None,"[56.68887232383955,-9.455422539547579]",Active,Description of the incident
"7f3c2772-f42a-400a-a6e8-ba381d174aeb",Vehicle-Charmi-123,2024-10-29 22:55:23.067,"2c5cd26e-b67d-4e8b-8573-866599bf97cd",Medical,"[56.69817443874633,-9.473022701847247]",Resolved,Description of the incident
"7463fbde-1066-47b4-83f3-2eb321a50b00",Vehicle-Charmi-123,2024-10-29 22:56:06.067,"23d4023e-a056-44f7-a38a-b19bd0e54428",Accident,"[56.708208881775775,-9.490766628332114]",Resolved,Description of the incident
"67e1acd3-abeb-4b7e-8408-b29e64c62d6f",Vehicle-Charmi-123,2024-10-29 22:56:50.067,"4d86d9df-f80e-48d7-abfc-653307f18f84",Police,"[56.71847300993868,-9.508657142706715]",Active,Description of the incident
"4be2d538-6629-4e40-a599-82334153d04e",Vehicle-Charmi-123,2024-10-29 22:57:43.067,ab5e818c-34fc-4802-afc2-58c36fe3c298,None,"[56.72847434588774,-9.526074689540057]",Active,Description of the incident
"64532e5b-4a44-4af7-bbd2-50e4817ec651",Vehicle-Charmi-123,2024-10-29 22:58:25.067,"8e194560-95a8-481e-931c-368e3e853283",Police,"[56.737767706872944,-9.543696147542299]",Active,Description of the incident
"63701464-7880-470d-9f8e-0e09e27e35a3",Vehicle-Charmi-123,2024-10-29 22:59:08.067,"6b4bd2fc-b4e7-4c9b-a482-e3051a31698d",Police,"[56.747145354853856,-9.561111891967638]",Resolved,Description of the incident
"7b6ffa0a-3aca-462b-8f1d-6235d8479095",Vehicle-Charmi-123,2024-10-29 23:00:04.067,f356aedc-b748-4dfb-9691-38681b22735a,Police,"[56.757336147530225,-9.578974675579316]",Active,Description of the incident
"780f7a48-28be-4cc8-b496-3630eb6951dc",Vehicle-Charmi-123,2024-10-29 23:00:39.067,"05fcc292-b4b1-412d-a07a-6b93e1b15b03",None,"[56.76681306748534,-9.59704610841193]",Resolved,Description of the incident
aeed364f-bf03-4f23-821f-3b93c906ee56,Vehicle-Charmi-123,2024-10-29 23:01:32.067,ad1c8197-b5f6-4575-a8dd-456fa5793f39,None,"[56.776558827189724,-9.61505961752812]",Active,Description of the incident
f7a3d1d2-ea96-4a9a-926c-fe1e64366b5a,Vehicle-Charmi-123,2024-10-29 23:02:18.067,"0cd3cf85-0bb3-468b-bab5-13b0df86ab7b",Accident,"[56.78643037458071,-9.632213990173467]",Resolved,Description of the incident
e6d76ea0-71ed-4c97-8f6a-8b11f111a076,Vehicle-Charmi-123,2024-10-29 23:02:51.067,"27b476eb-b51c-490d-b08c-85890aed5219",Accident,"[56.79609193289031,-9.649410841730788]",Resolved,Description of the incident
fe1ad032-fc09-448d-be80-f98d2464faa5,Vehicle-Charmi-123,2024-10-29 23:03:44.067,bb34c7b5-ea86-4005-9fcb-d44fe78164e7,None,"[56.805704848358616,-9.666805296513454]",Resolved,Description of the incident
"10835312-564d-435f-9b8d-99a0f95f475e",Vehicle-Charmi-123,2024-10-29 23:04:21.067,"4fae223f-3c36-4fc9-9234-a7a38336e974",Fire,"[56.81508539936946,-9.684676132611573]",Active,Description of the incident
"94f012fb-5e59-4cdd-a385-d36d3cb611cc",Vehicle-Charmi-123,2024-10-29 23:05:14.067,"766085ea-6aeb-46bc-ad7f-745ea686915a",Police,"[56.82467194603008,-9.70200103219038]",Resolved,Description of the incident
"8e3f5e47-aabe-44f0-ad72-d04a312c9ac2",Vehicle-Charmi-123,2024-10-29 23:05:57.067,"8e24340a-38ee-4fb5-aef0-232866bbd6ad",Police,"[56.83443638571671,-9.719563975113445]",Active,Description of the incident
c41315b8-a071-4f35-816f-af27d3d2facf,Vehicle-Charmi-123,2024-10-29 23:06:56.067,"65d61ab4-fe45-4e71-ab7f-7ed8290c7b0a",Fire,"[56.84437199633403,-9.736976339630395]",Resolved,Description of the incident
"4b014762-817b-436c-8197-5c1b28c6d614",Vehicle-Charmi-123,2024-10-29 23:07:35.067,"504e6082-be45-484d-bc60-04726d786279",Medical,"[56.85450153428831,-9.754579247573378]",Resolved,Description of the incident
"0febcff9-1b18-43af-8432-2fbe971ada19",Vehicle-Charmi-123,2024-10-29 23:08:21.067,"8cb270f5-1cbb-421e-90d8-cdb990693b9d",Medical,"[56.86404439449266,-9.772623478011845]",Resolved,Description of the incident
a7a926e9-a9e6-456f-b577-27e863f29083,Vehicle-Charmi-123,2024-10-29 23:09:16.067,f830e3b0-becd-4a4b-aaad-8875f4e66a3f,Accident,"[56.87408974875714,-9.790299530106127]",Resolved,Description of the incident
"098cec72-c22b-40e3-86ae-e160792de940",Vehicle-Charmi-123,2024-10-29 23:09:49.067,ada5972b-5245-46d0-b7f5-64fc74d058d3,None,"[56.88391212476012,-9.808419683036544]",Resolved,Description of the incident
"66c59945-d78f-4d64-be98-79a1b6ee86bc",Vehicle-Charmi-123,2024-10-29 23:10:40.067,"339d0944-6aa6-4bc1-9285-59ba6e095562",Accident,"[56.89389078705232,-9.825582541426142]",Active,Description of the incident
"4bcc09fe-3e2b-4285-a23d-9dc10cc3e8d0",Vehicle-Charmi-123,2024-10-29 23:11:17.067,"00b2a85c-606b-4789-9e79-c2e0e45f61be",Accident,"[56.903659904246084,-9.843563387235708]",Active,Description of the incident
"6e4623f2-72a2-4a00-95d4-17716c3051ed",Vehicle-Charmi-123,2024-10-29 23:12:01.067,"279bdc9a-9158-4d98-8d2f-e03fc096d38a",Accident,"[56.913850319582394,-9.860950606053965]",Active,Description of the incident
"125b81b3-28bd-43c8-a8ec-88c478bcf795",Vehicle-Charmi-123,2024-10-29 23:12:44.067,"33b3609a-3e18-40c4-8895-b9f943ad743f",Police,"[56.92376872946273,-9.878363513239343]",Active,Description of the incident
c4338977-b29c-4158-b22c-dffac131c194,Vehicle-Charmi-123,2024-10-29 23:13:27.067,c409b7e7-3fba-41c4-9a5e-6109681bf42b,Police,"[56.93377101979151,-9.895961204430398]",Resolved,Description of the incident
"55935077-4495-46f4-a08e-b30cd11c5e67",Vehicle-Charmi-123,2024-10-29 23:14:03.067,cb824263-3114-45ba-8a0e-3a4656299646,Medical,"[56.94307982671622,-9.913799193648945]",Resolved,Description of the incident
"37a563c8-bf4c-4497-943c-71619a3534c5",Vehicle-Charmi-123,2024-10-29 23:14:54.067,"59d9bc84-2c92-4b94-84bb-771da60c4026",Fire,"[56.9533276300845,-9.93109211290315]",Active,Description of the incident
"32c76185-0366-413c-b4e5-ea8b26702d34",Vehicle-Charmi-123,2024-10-29 23:15:27.067,"6593754f-79ef-450a-a91a-57d1af38e43b",Medical,"[56.962815114307304,-9.948612363895894]",Active,Description of the incident
"985ce86e-7a89-4107-867c-afc24c544e6b",Vehicle-Charmi-123,2024-10-29 23:16:13.067,"8f35f8de-9add-4560-a0c5-2c8a052ab09b",Medical,"[56.97227782910227,-9.965878902224075]",Active,Description of the incident
e0f59ca1-5d80-42ec-a1b8-57c6c4243f48,Vehicle-Charmi-123,2024-10-29 23:17:11.067,"8298b2c1-6f93-4f43-828f-56e8540858bb",Accident,"[56.98233592399523,-9.983447879874035]",Active,Description of the incident
ac831b98-62b8-4bd8-bc07-9eed199ddc3c,Vehicle-Charmi-123,2024-10-29 23:18:08.067,be29e20e-1f6a-4464-936f-849670f6b5b3,Medical,"[56.99240557639074,-10.000964224026022]",Resolved,Description of the incident
"466a55fb-4f3d-4dc0-9bfa-f450b35f6aba",Vehicle-Charmi-123,2024-10-29 23:19:05.067,"5c083b60-da80-4f7a-98ae-d527a78ad251",Accident,"[57.00245554108072,-10.018591833025598]",Active,Description of the incident
"774338b3-5fcf-41ff-8978-a574797a6c5c",Vehicle-Charmi-123,2024-10-29 23:19:44.067,ed565c83-967b-41d7-bc7a-50c9bc4f6e0d,Police,"[57.0125783544506,-10.036244169692976]",Active,Description of the incident
"31f1a044-0d10-4130-b238-9af293762566",Vehicle-Charmi-123,2024-10-29 23:20:43.067,"7dc7c6c5-3ecf-4590-9b67-6092a3400923",None,"[57.02200434878323,-10.053941346844676]",Active,Description of the incident
ec137699-9c38-4537-8f65-2430009f45c0,Vehicle-Charmi-123,2024-10-29 23:21:37.067,"11872b9e-18c9-4f3e-9b23-f37f31b68708",None,"[57.03137712699776,-10.071752542272796]",Resolved,Description of the incident
"5177a233-c173-4bf5-81be-117359d122a7",Vehicle-Charmi-123,2024-10-29 23:22:29.067,ca21664b-9e1f-4009-86dd-3fcd7c76953f,Police,"[57.041084432295506,-10.088992759422405]",Resolved,Description of the incident
"418030ac-c406-4113-b686-cd13e6f2a737",Vehicle-Charmi-123,2024-10-29 23:23:18.067,"91f15ad6-c099-48b9-a2b7-190ff8418804",Police,"[57.051016311643586,-10.106231179664354]",Active,Description of the incident
f8064cda-3b73-4f89-8e68-fa2d18b6a36b,Vehicle-Charmi-123,2024-10-29 23:23:54.067,d7c691a3-266d-48ce-8784-41ac0ae7c713,Medical,"[57.060824781346305,-10.123816389439654]",Resolved,Description of the incident
bd077838-380b-4f94-88c0-ce3114837fb6,Vehicle-Charmi-123,2024-10-29 23:24:25.067,aaa07478-c406-4d8a-b8d8-8fe11de466c1,Accident,"[57.07109973604655,-10.14183194753341]",Resolved,Description of the incident
"0d1f70a3-0503-4872-a9e3-f0445edf587a",Vehicle-Charmi-123,2024-10-29 23:25:18.067,"3d1e9a89-04b5-4da6-a8da-856f18dc7e60",Fire,"[57.08072671634118,-10.159721850206495]",Resolved,Description of the incident
"0417205a-7ccf-45e8-aaec-6c5ffac4c568",Vehicle-Charmi-123,2024-10-29 23:25:58.067,cff44a65-8b2b-4a53-9bf0-69834f217a92,Accident,"[57.09053438298863,-10.177600216875186]",Resolved,Description of the incident
"1c128621-d166-4d90-90d3-88ac83c163a5",Vehicle-Charmi-123,2024-10-29 23:26:42.067,"095cd9b8-1099-4ce8-b0c1-30fa138881bd",Police,"[57.10071089228548,-10.195249963803649]",Resolved,Description of the incident
"189d0bc1-de77-4f00-b980-ed720509a79a",Vehicle-Charmi-123,2024-10-29 23:27:16.067,be5ca055-fb91-4d62-8350-2536a7500423,None,"[57.11082270411578,-10.213231617622302]",Resolved,Description of the incident
c2b38db3-c413-43a5-b4d1-6f412a61d0fb,Vehicle-Charmi-123,2024-10-29 23:28:13.067,fb601b73-9c25-4e8f-8fb4-14d6fab01217,Medical,"[57.12103240147123,-10.231238851563308]",Resolved,Description of the incident
a1cd6e4a-0341-4fbb-b110-1d665fa61b38,Vehicle-Charmi-123,2024-10-29 23:29:08.067,"2cd64e48-c570-49f5-8c48-9b59c492ffd4",Medical,"[57.13034837925664,-10.249221982171703]",Active,Description of the incident
"2734155b-1e21-40b8-b8f8-87fb1bb89911",Vehicle-Charmi-123,2024-10-29 23:29:56.067,cc45b1a2-50d0-4c03-9612-95e89df41433,None,"[57.140506805792576,-10.266930407017389]",Resolved,Description of the incident
a24d8be7-444a-45a4-9763-99efc136ebc9,Vehicle-Charmi-123,2024-10-29 23:30:30.067,"1761ae1c-782b-4194-9262-34af00f040be",Police,"[57.15055648457356,-10.284389186272533]",Resolved,Description of the incident
"4cbe1f86-7523-40ba-af40-12c869767a8a",Vehicle-Charmi-123,2024-10-29 23:31:22.067,fb5ce61b-f2c3-4c8c-b235-5bb3c70ded2b,None,"[57.160490401103225,-10.301649232699203]",Active,Description of the incident
b4dea1bc-9db8-47a0-863d-403344b12ad3,Vehicle-Charmi-123,2024-10-29 23:32:16.067,"21359af6-5f8e-4e7a-8f2c-4ed27ab3272f",None,"[57.1707356939101,-10.319253478909797]",Resolved,Description of the incident
"48d5a3bf-4e61-4f43-8e9d-15f9f005e8f8",Vehicle-Charmi-123,2024-10-29 23:32:56.067,bb145ed8-6b10-4f9c-99f0-ffaf6af8ea97,Police,"[57.18010834185473,-10.336845935042874]",Resolved,Description of the incident
"53c032e7-d870-40c7-b99d-425361710ba1",Vehicle-Charmi-123,2024-10-29 23:33:43.067,"9f8d217a-fb02-40a8-a02f-501a51fd6d89",Medical,"[57.18948736693984,-10.35399214892923]",Active,Description of the incident
"08e2a85d-5dc3-4b65-810a-ec0f843df6b2",Vehicle-Charmi-123,2024-10-29 23:34:25.067,"9b7741b7-6534-4796-ac13-dde776a8e6d0",None,"[57.198802538132256,-10.372059647146976]",Active,Description of the incident
b6430ff1-ef18-4150-8a9d-e03c3105d623,Vehicle-Charmi-123,2024-10-29 23:35:07.067,"54194fd0-4d40-4a53-915b-1d7f2ce292c2",Accident,"[57.20858351757316,-10.389433257168326]",Resolved,Description of the incident
"5233073b-df66-42c8-bc4e-fe348593c955",Vehicle-Charmi-123,2024-10-29 23:35:40.067,f6160cdc-ea69-4bae-a2d4-d74f879f9b61,Fire,"[57.218425592836326,-10.406973084470819]",Resolved,Description of the incident
